time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,0.155362779039,-0.187303050485,14.2317964624,0.00219006182938,6.21076416494,0.0,0.434367600109,-0.212604300215,3.95231868788,0.0347583287225,-0.101868614121,0.0,459.5720917479489,458.8184886456519,457.5806176909828,457.4345359656974
1.9200000000000013,0.182967686671,-0.200007382904,14.4722287176,0.00392077823991,6.2046624707,0.0,0.486396649035,-0.21067395151,4.06164503348,0.0131192524336,-0.101350006138,0.0,454.2735210849775,454.30639620366935,456.92499315642664,455.196708602233
1.9800000000000013,0.213552887739,-0.212578335111,14.7158494713,0.00481312601568,6.19915545324,0.0,0.533606691713,-0.208285005034,4.05899936465,0.0181664568449,-0.0774305456329,0.0,419.3818431695976,421.44657387083925,419.91709922986627,420.35465540114365
2.0400000000000014,0.247506093254,-0.224962674123,14.9645097453,0.00534249421104,6.19420055608,0.0,0.598646235145,-0.204420252098,4.2289941947,-0.0264653056167,-0.0956387327566,0.0,474.4987523006506,473.09352054199167,476.91628284273185,473.4948120008043
2.1000000000000014,0.285256275511,-0.237126599293,15.2208967286,0.00439781767405,6.18818577083,0.0,0.66024509201,-0.201166300898,4.31683113301,-9.79631280076e-05,-0.11156766343,0.0,451.41741043982734,450.12140176557085,450.1643540824577,452.2931468005356
2.1600000000000015,0.326567900294,-0.249121074149,15.4798531244,0.00446952345937,6.18146878872,0.0,0.717387147526,-0.198646695572,4.31497161048,0.00366351076579,-0.112724225388,0.0,423.1539443514235,423.0425460198803,422.8613312287538,423.1852459679844
2.2200000000000015,0.371846140771,-0.260944148192,15.7427541691,0.0046230814712,6.17476077539,0.0,0.792547029678,-0.195438371426,4.44777685428,0.000253827133484,-0.110015008536,0.0,465.0958711338836,465.2975532254692,466.60421806259353,466.33788060340976
2.2800000000000016,0.421233494304,-0.27259496398,16.0086646584,0.00478198704085,6.16837705575,0.0,0.854238366666,-0.192914319567,4.4159365096,0.00705272014747,-0.0999979094647,0.0,413.33403953508696,414.20511142411067,415.00103226296443,415.5974062007285
2.3400000000000016,0.474731618223,-0.284076441222,16.2752753644,0.00619137942965,6.16229950607,0.0,0.929572205894,-0.189704844502,4.47076438609,0.0446085046194,-0.104013897086,0.0,443.72863244521176,443.3898792900186,440.7702074269824,443.8635100527498
2.4000000000000017,0.532896278128,-0.295330101467,16.5454025012,0.00859476032419,6.15597745126,0.0,1.00981246984,-0.185173498993,4.53310506685,0.0288978620878,-0.108220001812,0.0,447.23513380297067,446.8827339192743,445.61861690538575,444.3331588714396
2.4600000000000017,0.596753256313,-0.306216450765,16.825104791,0.010150551056,6.14977850041,0.0,1.11939377414,-0.177509315191,4.78909332112,0.0192129861195,-0.0949764138836,0.0,503.2569116269398,504.2066821892994,505.16676354728935,504.46790227121284
2.520000000000002,0.667228635298,-0.316614736113,17.1193422401,0.0111799939076,6.14396599004,0.0,1.23032877563,-0.168979682783,5.01767269086,0.0126920304819,-0.100968892705,0.0,499.5040553863472,499.0598997522211,498.7136778358284,498.23698899702094
2.580000000000002,0.744088606609,-0.326511063788,17.4243485487,0.0117894409961,6.13818396716,0.0,1.33219495943,-0.16083252563,5.14845482665,0.00453357416818,-0.0884713118804,0.0,473.3292802773848,474.28285369286243,471.86811074624194,471.23767266887324
2.640000000000002,0.826298738788,-0.335977696659,17.73118805,0.0127505870498,6.13272913257,0.0,1.40857974977,-0.154666863799,5.07971409588,0.0324807906807,-0.0963069749368,0.0,410.8957712355904,410.1926809394017,408.78200306215825,411.26528753761767
2.700000000000002,0.914546602817,-0.344937037666,18.0428713584,0.0151539975205,6.12715465315,0.0,1.53351175385,-0.143727613379,5.30847994336,0.0520232020392,-0.0868585480285,0.0,502.1504654192217,502.82924838813506,501.4718903418365,502.89020149292463
2.760000000000002,1.01063520127,-0.353155661484,18.3696072846,0.0180802878034,6.12173075597,0.0,1.66987548054,-0.129864756294,5.58118741283,0.0413148753462,-0.0986262219733,0.0,517.3995721314514,516.5646606154447,517.2687389783541,516.5150852610324
2.820000000000002,1.11396267213,-0.360592650362,18.706082358,0.020443338322,6.11629343655,0.0,1.77483051939,-0.117813261517,5.63419162712,0.0352135954798,-0.0781256742614,0.0,454.81140127249756,456.4437974160188,456.1639391134564,455.67710660498017
2.880000000000002,1.22369367684,-0.367261556474,19.0457764506,0.0223946715549,6.11145848104,0.0,1.88323464095,-0.1042990267,5.68848536302,0.0265091962446,-0.086011346856,0.0,458.09687383342856,457.46421954312586,456.79186938545183,456.09744443177226
2.940000000000002,1.33988461303,-0.373101622082,19.3879408412,0.0237925336505,6.10613319062,0.0,1.99020476519,-0.0902397937284,5.71665151231,0.0159455643771,-0.0948954141513,0.0,449.7849644187881,449.0582412658306,450.7788028064067,449.9242354852238
3.000000000000002,1.46236433908,-0.378103855232,19.7305319175,0.0253515093347,6.10072742876,0.0,2.09288796537,-0.0763923803645,5.70291643019,0.0408761590157,-0.0819088679621,0.0,436.95704815319715,438.0315382674457,435.79770265882934,437.8771798784289
3.0600000000000023,1.59063709528,-0.382307640181,20.0698394862,0.0277157846894,6.09561901029,0.0,2.18327368517,-0.0635494378566,5.60763977876,0.036286724208,-0.0925403183707,0.0,409.9768467787934,409.02421516206795,410.6685294781685,410.2620613087625
3.1200000000000023,1.72470711086,-0.385661787252,20.4050052032,0.0303671643069,6.08975813688,0.0,2.28616894832,-0.0480572128483,5.56454944971,0.0565648859289,-0.110702321756,0.0,428.4797600754485,426.9238024007021,425.7093938112525,427.44253133679763
3.1800000000000024,1.86536193119,-0.387989550802,20.7391828723,0.0343465506552,6.08321660602,0.0,2.40283495358,-0.0292137143636,5.57438561616,0.0808976787204,-0.105869375346,0.0,444.7189605135747,445.10425342772555,443.19917418801,445.1981196407039
3.2400000000000024,2.01275277358,-0.389176184703,21.0720967911,0.0394384819117,6.07666578734,0.0,2.51068922682,-0.00994454712888,5.52274321321,0.0918049792666,-0.116789477903,0.0,425.2696139068792,424.32179580770423,424.7516335053787,425.69243287470783
3.3000000000000025,2.16786213276,-0.388903598256,21.407330063,0.0449845750165,6.06996989406,0.0,2.66012838238,0.0195760801471,5.65068743405,0.0936649690618,-0.10284457953,0.0,481.85071427852586,482.8938676527959,481.32407484236785,481.47132401746103
3.3600000000000025,2.33147296604,-0.386867576825,21.7474677879,0.0505098629529,6.0640785057,0.0,2.7939926875,0.0487839108768,5.68672573338,0.0887342398605,-0.0902158887319,0.0,455.3340109271835,456.33530157609584,455.8935344287353,455.5062124839274
3.4200000000000026,2.50288333902,-0.38305343648,22.0882690478,0.0558942067338,6.05901069936,0.0,2.92004952653,0.0787995554355,5.67308885145,0.0916752456427,-0.0749160363633,0.0,440.1838394113423,441.4423941293661,440.845951920816,441.0957416226238
3.4800000000000026,2.68174218973,-0.377392121652,22.4274116405,0.0618178155602,6.05472292351,0.0,3.04221096199,0.110374226066,5.63160168401,0.110016936747,-0.0653265357007,0.0,432.27745586456865,433.08084995152365,430.894950429292,432.45160082551195
3.5400000000000027,2.86872396939,-0.369537390499,22.7672089328,0.0683671731341,6.05169908611,0.0,3.19064202348,0.152046580986,5.69434015606,0.107377490791,-0.0305981435915,0.0,464.56153312324363,467.27538177282617,465.83649875949203,465.63992317426903
3.6000000000000028,3.06365054194,-0.359348657651,23.1065370428,0.0752749031892,6.05025627482,0.0,3.3070027026,0.188102295721,5.61679111236,0.127308757874,-0.0134082170012,0.0,420.65975927435625,422.14589207281807,420.5777469269682,422.3132807784907
3.660000000000003,3.26655266795,-0.346567533863,23.4453729949,0.0827520153676,6.04939462467,0.0,3.45626297647,0.238622816528,5.67717329213,0.118613962648,-0.0163375210129,0.0,465.95654218315474,465.7275569550636,466.4452505065956,465.7788825513799
3.720000000000003,3.47784264898,-0.330810364715,23.7854576722,0.0896048191555,6.04856088474,0.0,3.5866897603,0.287201598534,5.65884835514,0.103523928849,-0.00941180873965,0.0,441.7003749586529,442.2714043954364,442.7952942734066,441.56346386858763
3.780000000000003,3.69680865363,-0.312076082341,24.1238559019,0.0960711181392,6.04962459832,0.0,3.71202736974,0.337800250694,5.62111056525,0.115136613382,0.0462190331721,0.0,433.1027069362509,437.75778452891365,435.9418993281649,436.9217518703656
3.840000000000003,3.92257719556,-0.290468798553,24.457193653,0.103097057769,6.05230299104,0.0,3.81340637002,0.38298033407,5.49074139093,0.120756943949,0.0412792387512,0.0,403.493142070885,403.0481769673487,404.10471816406823,404.62491332868683
3.900000000000003,4.15548530623,-0.265554008188,24.7874631705,0.110115327611,6.05464518282,0.0,3.94976765195,0.4481426899,5.51795241733,0.108065256713,0.0341258852344,0.0,455.7143099901102,455.14274956976163,456.4157860275822,455.41332185243107
3.960000000000003,4.39538668888,-0.237134947946,25.1145809578,0.116920443032,6.05662559013,0.0,4.046799014,0.499682495711,5.38654532184,0.122403320326,0.030669513488,0.0,401.7923722779592,401.4793569158288,403.2012378451747,404.50757799550036
4.020000000000002,4.64205537754,-0.205013148411,25.4381330784,0.124673358,6.05809969637,0.0,4.17514387868,0.571699976199,5.39828380715,0.140190217129,0.00813699966296,0.0,451.05100086321556,449.22728401814186,449.47889977014216,450.9332121764979
4.080000000000001,4.89591085813,-0.168680339972,25.7603774313,0.132675883736,6.05903195888,0.0,4.28653397895,0.640069003674,5.34327473385,0.114086118173,0.0272836897452,0.0,428.1489538709845,429.7751713405768,429.577160763147,427.3740403027515
4.14,5.1563064082,-0.128176489658,26.078899375,0.139148463267,6.06112897406,0.0,4.39306549979,0.710613420036,5.27432615164,0.0910462941482,0.0470309834526,0.0,423.27516745258674,424.97216573983496,424.33452215427076,422.362183790324
4.199999999999998,5.42367727089,-0.0829371213746,26.3961477416,0.144207584562,6.06380480815,0.0,4.51881432289,0.797820611841,5.30034520551,0.0653883117511,0.0392232991988,0.0,454.90559745695566,454.2809132472857,455.75241823743164,453.702020859294
4.259999999999997,5.6985591351,-0.0323437828481,26.7151717875,0.148528915537,6.06613049093,0.0,4.64345757503,0.888966436328,5.33347206901,0.0827668952181,0.0378213951072,0.0,458.49252177546776,458.38179367334135,455.88057319445187,457.27113542349014
4.319999999999996,5.98052742906,0.0235911480977,27.0347691022,0.153955010634,6.06823821741,0.0,4.75511266205,0.975971534656,5.31968882541,0.102512609441,0.0291127947587,0.0,443.17430869884237,442.45829310491877,442.50624889448136,444.13579205846037
4.379999999999995,6.26931624575,0.0849791498286,27.3543977254,0.159710884306,6.07004211757,0.0,4.87080094724,1.07079804865,5.33432454908,0.0776150949397,0.0319041669808,0.0,451.5905195570296,451.8159442229396,454.3256685761677,452.3319998352888
4.439999999999993,6.56495398923,0.152138312079,27.6747857226,0.164464194007,6.07165801135,0.0,4.98341205568,1.16822446437,5.34503704813,0.0822540736414,0.0144488872024,0.0,453.25695300833405,451.85178579832063,450.8915457001882,451.2711627609281
4.499999999999992,6.86734653667,0.225274040642,27.9960773218,0.169629639359,6.07262524449,0.0,5.09602914315,1.27003732756,5.36434960159,0.0928277235207,0.0192700359441,0.0,454.4572498548665,454.8435101926309,455.2014857710521,456.05289021728737
4.559999999999991,7.17705741253,0.30510202335,28.3213499224,0.174805708207,6.07366856895,0.0,5.22720398864,1.39131216383,5.47718468797,0.0680374959845,0.0133325850592,0.0,484.7978114197907,484.3512848011931,486.01744602037576,484.1607446641721
4.6199999999999894,7.49434076423,0.392109526619,28.6522543184,0.179577045802,6.07413816741,0.0,5.34853872258,1.50925736291,5.55227502946,0.0959761516518,-0.00644555857567,0.0,476.1845312369644,474.6687333948816,473.81799433057455,475.9658966413547
4.679999999999988,7.81762553131,0.485242010053,28.981897552,0.185997431537,6.0735687316,0.0,5.42759477436,1.59565743757,5.43620566874,0.122976569541,-0.0164077375036,0.0,414.03496530207656,413.157422497428,413.1509163825372,415.5358784659798
4.739999999999987,8.14600997702,0.583980654674,29.3063021044,0.193683110225,6.07252460852,0.0,5.51850143724,1.69622233565,5.37724699102,0.136742118026,-0.0194686276368,0.0,433.84735477206345,433.5902797291938,431.51532708681015,432.69145632777196
4.799999999999986,8.47995566512,0.688982514194,29.6276940018,0.201834556502,6.07112917156,0.0,5.61296780517,1.80447526484,5.33563935719,0.134028746951,-0.0321801139953,0.0,439.9988362844373,438.9448650087845,438.3472343522439,438.1389745538778
4.859999999999984,8.8201448709,0.801151592154,29.9491956159,0.209594758679,6.06954489782,0.0,5.72656653895,1.93509379685,5.38034023111,0.117757795274,-0.0168208247197,0.0,466.539676145276,467.73749715646284,467.97428256734753,466.72002396253885
4.919999999999983,9.16710272961,0.921253780216,30.2731466405,0.216645135735,6.06859063423,0.0,5.83851432833,2.06882649469,5.41736119233,0.116998944446,-0.0141318633829,0.0,466.5602499667006,466.7703012551874,466.025215152737,465.9775663275856
4.979999999999982,9.52094150365,1.04968306199,30.6000884577,0.223496213416,6.06763933204,0.0,5.95588424473,2.21263293041,5.47985456555,0.107866576748,-0.019545453633,0.0,475.8588506441825,475.44427624372236,476.0895473685107,475.4007735671243
5.0399999999999805,9.88078175504,1.18582011893,30.9261742711,0.229665409443,6.06627235151,0.0,6.03877576973,2.32574829177,5.3897744001,0.0901083629329,-0.0302040201209,0.0,427.27360528281133,426.3636127555471,429.2804887286517,427.7799924191293
